Wat1,Wat2 | Wat1,Wat2 | ...Ten times
start
1.3783, 0.7380, 53.55 | 1.3832, 0.7771, 56.18 | 1.4076, 0.7771, 55.21 | 1.3832, 0.7771, 56.18 | 1.4174, 0.7771, 54.83 | 1.3832, 0.7674, 55.48 | 1.3978, 0.7771, 55.59 | 1.3685, 0.7771, 56.79 | 1.4076, 0.7820, 55.56 | 1.4223, 0.7771, 54.64 | 50400
1.3587, 0.7918, 58.27 | 1.3587, 0.7918, 58.27 | 1.3783, 0.7869, 57.09 | 1.3539, 0.7918, 58.48 | 1.3587, 0.7918, 58.27 | 1.3539, 0.7918, 58.48 | 1.3587, 0.7918, 58.27 | 1.3587, 0.7918, 58.27 | 1.3587, 0.7918, 58.27 | 1.3539, 0.7918, 58.48 | 50500
1.3978, 0.8065, 57.69 | 1.4076, 0.7967, 56.60 | 1.3978, 0.8016, 57.34 | 1.3978, 0.8065, 57.69 | 1.3881, 0.8016, 57.75 | 1.3245, 0.8016, 60.52 | 1.4125, 0.8016, 56.75 | 1.4076, 0.7771, 55.21 | 1.4125, 0.8016, 56.75 | 1.4125, 0.8065, 57.09 | 50600
1.3685, 0.8211, 60.00 | 1.3734, 0.8260, 60.14 | 1.3685, 0.7820, 57.14 | 1.3636, 0.8211, 60.22 | 1.3441, 0.8211, 61.09 | 1.3734, 0.8211, 59.79 | 1.3685, 0.8260, 60.36 | 1.3685, 0.8260, 60.36 | 1.3685, 0.8211, 60.00 | 1.3685, 0.8260, 60.36 | 50700
1.3734, 0.8407, 61.21 | 1.3734, 0.8407, 61.21 | 1.3685, 0.8407, 61.43 | 1.3734, 0.8407, 61.21 | 1.3734, 0.8407, 61.21 | 1.3734, 0.8407, 61.21 | 1.3636, 0.8407, 61.65 | 1.3636, 0.8358, 61.29 | 1.3636, 0.8358, 61.29 | 1.3734, 0.8407, 61.21 | 50800
1.3783, 0.8553, 62.06 | 1.3783, 0.8602, 62.41 | 1.3783, 0.8602, 62.41 | 1.3685, 0.8553, 62.50 | 1.3734, 0.8553, 62.28 | 1.3832, 0.8602, 62.19 | 1.3734, 0.8602, 62.63 | 1.3685, 0.8602, 62.86 | 1.3734, 0.8553, 62.28 | 1.3734, 0.8553, 62.28 | 50900
1.3832, 0.8651, 62.54 | 1.3881, 0.8651, 62.32 | 1.3832, 0.8651, 62.54 | 1.3881, 0.8651, 62.32 | 1.3881, 0.8651, 62.32 | 1.3881, 0.8602, 61.97 | 1.3930, 0.8700, 62.46 | 1.3881, 0.8651, 62.32 | 1.3881, 0.8749, 63.03 | 1.3783, 0.8651, 62.77 | 51000
1.3734, 0.8798, 64.06 | 1.3881, 0.8798, 63.38 | 1.3881, 0.8798, 63.38 | 1.3930, 0.8798, 63.16 | 1.3930, 0.8847, 63.51 | 1.3881, 0.8798, 63.38 | 1.3881, 0.8798, 63.38 | 1.3881, 0.8798, 63.38 | 1.3930, 0.8798, 63.16 | 1.3930, 0.8847, 63.51 | 51100
1.3978, 0.8993, 64.34 | 1.3978, 0.8993, 64.34 | 1.3978, 0.8944, 63.99 | 1.3978, 0.8993, 64.34 | 1.3930, 0.8993, 64.56 | 1.3930, 0.8993, 64.56 | 1.3978, 0.8993, 64.34 | 1.3978, 0.8993, 64.34 | 1.3978, 0.9286, 66.43 | 1.4027, 0.9042, 64.46 | 51200
1.4027, 0.9140, 65.16 | 1.3978, 0.9189, 65.73 | 1.3978, 0.9189, 65.73 | 1.3978, 0.9140, 65.38 | 1.4027, 0.9189, 65.51 | 1.4027, 0.9140, 65.16 | 1.3978, 0.9140, 65.38 | 1.4027, 0.9238, 65.85 | 1.4027, 0.9140, 65.16 | 1.4027, 0.9189, 65.51 | 51300
1.4076, 0.9335, 66.32 | 1.4076, 0.9433, 67.01 | 1.4076, 0.9335, 66.32 | 1.4125, 0.9384, 66.44 | 1.4076, 0.9335, 66.32 | 1.4076, 0.9384, 66.67 | 1.4076, 0.9384, 66.67 | 1.4076, 0.9335, 66.32 | 1.4125, 0.9335, 66.09 | 1.4223, 0.9384, 65.98 | 51400
1.4125, 0.9531, 67.47 | 1.4125, 0.9433, 66.78 | 1.4174, 0.9531, 67.24 | 1.4125, 0.9531, 67.47 | 1.4125, 0.9629, 68.17 | 1.4272, 0.9580, 67.12 | 1.4125, 0.9531, 67.47 | 1.4125, 0.9384, 66.44 | 1.4125, 0.9531, 67.47 | 1.4125, 0.9531, 67.47 | 51500
1.4272, 0.9922, 69.52 | 1.4272, 0.9922, 69.52 | 1.4321, 0.9922, 69.28 | 1.4272, 0.9922, 69.52 | 1.4272, 0.9922, 69.52 | 1.4272, 0.9873, 69.18 | 1.4174, 0.9922, 70.00 | 1.4272, 0.9922, 69.52 | 1.4272, 0.9922, 69.52 | 1.4272, 1.0215, 71.58 | 51600
1.4174, 1.0020, 70.69 | 1.4174, 1.0068, 71.03 | 1.4370, 1.0068, 70.07 | 1.4272, 0.9971, 69.86 | 1.4272, 1.0020, 70.21 | 1.4370, 1.0068, 70.07 | 1.4370, 1.0068, 70.07 | 1.4321, 1.0068, 70.31 | 1.4272, 1.0020, 70.21 | 1.4370, 1.0068, 70.07 | 51700
1.4467, 1.0264, 70.95 | 1.4467, 1.0215, 70.61 | 1.4516, 1.0215, 70.37 | 1.4467, 1.0264, 70.95 | 1.4516, 1.0215, 70.37 | 1.4516, 1.0459, 72.05 | 1.4467, 1.0215, 70.61 | 1.4467, 1.0264, 70.95 | 1.4370, 1.0166, 70.75 | 1.4467, 1.0264, 70.95 | 51800
1.4467, 1.0313, 71.28 | 1.4467, 1.0313, 71.28 | 1.4516, 1.0411, 71.72 | 1.4565, 1.0411, 71.48 | 1.4467, 1.0362, 71.62 | 1.4565, 1.0411, 71.48 | 1.4565, 1.0411, 71.48 | 1.4565, 1.0411, 71.48 | 1.4565, 1.0411, 71.48 | 1.4565, 1.0411, 71.48 | 51900
1.4663, 1.0508, 71.67 | 1.4565, 1.0459, 71.81 | 1.4565, 0.9971, 68.46 | 1.4614, 1.0459, 71.57 | 1.4565, 1.0459, 71.81 | 1.4565, 1.0459, 71.81 | 1.4614, 1.0508, 71.91 | 1.4614, 1.0508, 71.91 | 1.4565, 1.0459, 71.81 | 1.4565, 1.0459, 71.81 | 52000
1.4761, 1.0655, 72.19 | 1.4712, 1.0704, 72.76 | 1.4761, 1.0606, 71.85 | 1.4712, 1.0655, 72.43 | 1.4712, 1.0655, 72.43 | 1.4809, 1.0753, 72.61 | 1.4761, 1.0753, 72.85 | 1.4809, 1.0753, 72.61 | 1.4712, 1.0655, 72.43 | 1.4565, 1.0655, 73.15 | 52100
1.4907, 1.1046, 74.10 | 1.4907, 1.1046, 74.10 | 1.4956, 1.1046, 73.86 | 1.4956, 1.1046, 73.86 | 1.4858, 1.0997, 74.01 | 1.4907, 1.1046, 74.10 | 1.4956, 1.1046, 73.86 | 1.4907, 1.1046, 74.10 | 1.4956, 1.1046, 73.86 | 1.4907, 1.1046, 74.10 | 52200
1.5005, 1.1290, 75.24 | 1.5005, 1.1290, 75.24 | 1.4956, 1.1241, 75.16 | 1.4956, 1.1193, 74.84 | 1.5005, 1.1241, 74.92 | 1.5005, 1.1290, 75.24 | 1.4956, 1.1290, 75.49 | 1.5005, 1.1339, 75.57 | 1.5054, 1.1241, 74.68 | 1.5005, 1.1290, 75.24 | 52300
1.5054, 1.1437, 75.97 | 1.5103, 1.1437, 75.73 | 1.5103, 1.1486, 76.05 | 1.5103, 1.1437, 75.73 | 1.5103, 1.1486, 76.05 | 1.5103, 1.1437, 75.73 | 1.5103, 1.1486, 76.05 | 1.5103, 1.1437, 75.73 | 1.5103, 1.1437, 75.73 | 1.5103, 1.1486, 76.05 | 52400
1.5249, 1.1975, 78.53 | 1.5200, 1.1584, 76.21 | 1.5054, 1.1632, 77.27 | 1.5249, 1.1681, 76.60 | 1.5249, 1.1486, 75.32 | 1.5249, 1.1339, 74.36 | 1.5249, 1.1486, 75.32 | 1.5249, 1.1632, 76.28 | 1.5200, 1.1632, 76.53 | 1.5249, 1.1632, 76.28 | 52500
1.5298, 1.1779, 77.00 | 1.5249, 1.1681, 76.60 | 1.5249, 1.1535, 75.64 | 1.5200, 1.1681, 76.85 | 1.5152, 1.1681, 77.10 | 1.5298, 1.1779, 77.00 | 1.5347, 1.1779, 76.75 | 1.5249, 1.1681, 76.60 | 1.5249, 1.1681, 76.60 | 1.5249, 1.1681, 76.60 | 52600
1.5396, 1.1975, 77.78 | 1.5396, 1.1975, 77.78 | 1.5396, 1.1975, 77.78 | 1.5494, 1.2023, 77.60 | 1.5494, 1.2023, 77.60 | 1.5494, 1.2023, 77.60 | 1.5494, 1.2023, 77.60 | 1.5494, 1.2023, 77.60 | 1.5347, 1.2023, 78.34 | 1.5494, 1.2072, 77.92 | 52700
1.5543, 1.2170, 78.30 | 1.5591, 1.2170, 78.06 | 1.5445, 1.2121, 78.48 | 1.5494, 1.2072, 77.92 | 1.5494, 1.2072, 77.92 | 1.5445, 1.2072, 78.16 | 1.5591, 1.2170, 78.06 | 1.5445, 1.2121, 78.48 | 1.5494, 1.2121, 78.23 | 1.5591, 1.2170, 78.06 | 52800
1.5640, 1.2659, 80.94 | 1.5640, 1.2610, 80.62 | 1.5689, 1.2610, 80.37 | 1.5689, 1.2610, 80.37 | 1.5689, 1.2610, 80.37 | 1.5689, 1.2610, 80.37 | 1.5689, 1.2610, 80.37 | 1.5689, 1.2659, 80.69 | 1.5689, 1.2610, 80.37 | 1.5689, 1.2659, 80.69 | 52900
1.5787, 1.2903, 81.73 | 1.5494, 1.2903, 83.28 | 1.5787, 1.2903, 81.73 | 1.5738, 1.2903, 81.99 | 1.5738, 1.2903, 81.99 | 1.5787, 1.2903, 81.73 | 1.5787, 1.2903, 81.73 | 1.5787, 1.2903, 81.73 | 1.5787, 1.2903, 81.73 | 1.5787, 1.2854, 81.42 | 53000
1.5836, 1.3099, 82.72 | 1.5836, 1.3099, 82.72 | 1.5836, 1.3099, 82.72 | 1.5836, 1.3099, 82.72 | 1.5885, 1.3148, 82.77 | 1.5885, 1.3099, 82.46 | 1.5836, 1.3099, 82.72 | 1.5836, 1.3099, 82.72 | 1.5640, 1.3099, 83.75 | 1.5836, 1.3099, 82.72 | 53100
1.5396, 1.2659, 82.22 | 1.5640, 1.2659, 80.94 | 1.5787, 1.2659, 80.19 | 1.5689, 1.2708, 81.00 | 1.5836, 1.2757, 80.56 | 1.5836, 1.2757, 80.56 | 1.5787, 1.2708, 80.50 | 1.5738, 1.2659, 80.43 | 1.5689, 1.2659, 80.69 | 1.5885, 1.2854, 80.92 | 53200
1.5640, 1.2854, 82.19 | 1.5640, 1.2854, 82.19 | 1.5689, 1.2854, 81.93 | 1.5543, 1.2757, 82.08 | 1.5640, 1.2854, 82.19 | 1.5640, 1.2854, 82.19 | 1.5689, 1.2903, 82.24 | 1.5640, 1.2903, 82.50 | 1.5640, 1.2854, 82.19 | 1.5640, 1.2854, 82.19 | 53300
1.5494, 1.3099, 84.54 | 1.5543, 1.3001, 83.65 | 1.5396, 1.2805, 83.17 | 1.5494, 1.3099, 84.54 | 1.5543, 1.3148, 84.59 | 1.5640, 1.3196, 84.37 | 1.5494, 1.3099, 84.54 | 1.5494, 1.3099, 84.54 | 1.5298, 1.3148, 85.94 | 1.5591, 1.3148, 84.33 | 53400
1.5396, 1.3099, 85.08 | 1.5396, 1.3050, 84.76 | 1.5396, 1.3099, 85.08 | 1.5396, 1.3050, 84.76 | 1.5445, 1.3099, 84.81 | 1.5396, 1.3050, 84.76 | 1.5200, 1.3099, 86.17 | 1.5396, 1.3050, 84.76 | 1.5152, 1.2903, 85.16 | 1.5396, 1.3099, 85.08 | 53500
1.5494, 1.3099, 84.54 | 1.5494, 1.3099, 84.54 | 1.5543, 1.3148, 84.59 | 1.5445, 1.3148, 85.13 | 1.5494, 1.3148, 84.86 | 1.5494, 1.3148, 84.86 | 1.5494, 1.3148, 84.86 | 1.5445, 1.3148, 85.13 | 1.5445, 1.3050, 84.49 | 1.5494, 1.3148, 84.86 | 53600
1.5445, 1.3099, 84.81 | 1.5347, 1.3099, 85.35 | 1.5445, 1.3148, 85.13 | 1.5445, 1.3245, 85.76 | 1.5494, 1.3196, 85.17 | 1.5494, 1.3196, 85.17 | 1.5445, 1.3148, 85.13 | 1.5445, 1.3148, 85.13 | 1.5591, 1.3245, 84.95 | 1.5494, 1.3196, 85.17 | 53700
1.5934, 1.4027, 88.04 | 1.5982, 1.4027, 87.77 | 1.5787, 1.3930, 88.24 | 1.6031, 1.4027, 87.50 | 1.6031, 1.4027, 87.50 | 1.6178, 1.3978, 86.40 | 1.6031, 1.4076, 87.80 | 1.6031, 1.4076, 87.80 | 1.6031, 1.4076, 87.80 | 1.6031, 1.4076, 87.80 | 53800
1.5982, 1.4076, 88.07 | 1.6031, 1.4125, 88.11 | 1.6080, 1.4125, 87.84 | 1.6080, 1.4125, 87.84 | 1.6129, 1.4174, 87.88 | 1.6080, 1.4125, 87.84 | 1.6080, 1.4272, 88.75 | 1.6129, 1.4174, 87.88 | 1.6031, 1.4174, 88.41 | 1.6080, 1.4174, 88.15 | 53900
1.5787, 1.3587, 86.07 | 1.5787, 1.3636, 86.38 | 1.5640, 1.3587, 86.87 | 1.5738, 1.3539, 86.02 | 1.5738, 1.3539, 86.02 | 1.5738, 1.3490, 85.71 | 1.5787, 1.3587, 86.07 | 1.5738, 1.3392, 85.09 | 1.5836, 1.3490, 85.19 | 1.5787, 1.3587, 86.07 | 54000
1.5934, 1.3783, 86.50 | 1.5934, 1.3783, 86.50 | 1.6080, 1.3734, 85.41 | 1.5934, 1.3832, 86.81 | 1.5934, 1.3832, 86.81 | 1.5934, 1.3783, 86.50 | 1.5836, 1.3734, 86.73 | 1.5836, 1.3734, 86.73 | 1.5982, 1.3832, 86.54 | 1.5934, 1.3734, 86.20 | 54100
1.5249, 1.3490, 88.46 | 1.5640, 1.3441, 85.94 | 1.5738, 1.3490, 85.71 | 1.5787, 1.3587, 86.07 | 1.5836, 1.3539, 85.49 | 1.5689, 1.3490, 85.98 | 1.5738, 1.3490, 85.71 | 1.5836, 1.3587, 85.80 | 1.5836, 1.3685, 86.42 | 1.5738, 1.3636, 86.65 | 54200
1.5885, 1.3734, 86.46 | 1.5934, 1.3783, 86.50 | 1.5836, 1.3685, 86.42 | 1.5885, 1.3783, 86.77 | 1.5934, 1.3783, 86.50 | 1.5934, 1.3783, 86.50 | 1.5934, 1.3783, 86.50 | 1.5934, 1.3832, 86.81 | 1.5836, 1.3685, 86.42 | 1.5934, 1.3783, 86.50 | 54300
1.6031, 1.3978, 87.20 | 1.6031, 1.3978, 87.20 | 1.6031, 1.3930, 86.89 | 1.6031, 1.3978, 87.20 | 1.6031, 1.3978, 87.20 | 1.6031, 1.4027, 87.50 | 1.6031, 1.4027, 87.50 | 1.5982, 1.4027, 87.77 | 1.6080, 1.4027, 87.23 | 1.6080, 1.3978, 86.93 | 54400
1.5885, 1.3881, 87.38 | 1.5982, 1.3881, 86.85 | 1.5982, 1.3881, 86.85 | 1.5982, 1.3881, 86.85 | 1.5982, 1.3930, 87.16 | 1.5934, 1.3881, 87.12 | 1.5934, 1.3930, 87.42 | 1.5836, 1.3930, 87.96 | 1.5982, 1.3930, 87.16 | 1.5982, 1.3930, 87.16 | 54500
1.5836, 1.3685, 86.42 | 1.5836, 1.3636, 86.11 | 1.5836, 1.3636, 86.11 | 1.5836, 1.3685, 86.42 | 1.6031, 1.3685, 85.37 | 1.5738, 1.3685, 86.96 | 1.5640, 1.3685, 87.50 | 1.5836, 1.3685, 86.42 | 1.5787, 1.3685, 86.69 | 1.5836, 1.3734, 86.73 | 54600
1.5591, 1.3294, 85.27 | 1.5591, 1.3294, 85.27 | 1.5640, 1.3245, 84.69 | 1.5543, 1.3196, 84.91 | 1.5591, 1.3343, 85.58 | 1.5640, 1.3343, 85.31 | 1.5640, 1.3343, 85.31 | 1.5591, 1.3343, 85.58 | 1.5640, 1.3294, 85.00 | 1.5689, 1.3392, 85.36 | 54700
1.5445, 1.3050, 84.49 | 1.5445, 1.2903, 83.54 | 1.5494, 1.3099, 84.54 | 1.5396, 1.3050, 84.76 | 1.5005, 1.3001, 86.64 | 1.5347, 1.3050, 85.03 | 1.5494, 1.3099, 84.54 | 1.5396, 1.3050, 84.76 | 1.5396, 1.2952, 84.13 | 1.5347, 1.3001, 84.71 | 54800
1.5494, 1.3196, 85.17 | 1.5494, 1.3148, 84.86 | 1.5396, 1.3099, 85.08 | 1.4956, 1.3099, 87.58 | 1.5396, 1.3099, 85.08 | 1.5543, 1.3196, 84.91 | 1.5445, 1.3099, 84.81 | 1.5445, 1.3099, 84.81 | 1.5543, 1.3099, 84.28 | 1.5396, 1.3148, 85.40 | 54900
1.5298, 1.2903, 84.35 | 1.5347, 1.3050, 85.03 | 1.5298, 1.2952, 84.66 | 1.5396, 1.3001, 84.44 | 1.5347, 1.3001, 84.71 | 1.5152, 1.2952, 85.48 | 1.5396, 1.3001, 84.44 | 1.5298, 1.2952, 84.66 | 1.5298, 1.2903, 84.35 | 1.5298, 1.2903, 84.35 | 55000
1.4907, 1.2268, 82.30 | 1.4956, 1.2317, 82.35 | 1.4956, 1.2268, 82.03 | 1.4956, 1.2317, 82.35 | 1.4907, 1.2072, 80.98 | 1.4956, 1.2268, 82.03 | 1.5054, 1.2414, 82.47 | 1.4956, 1.2317, 82.35 | 1.5103, 1.2414, 82.20 | 1.5005, 1.2366, 82.41 | 55100
1.5396, 1.3099, 85.08 | 1.5396, 1.3099, 85.08 | 1.5396, 1.3099, 85.08 | 1.5445, 1.3099, 84.81 | 1.5445, 1.3099, 84.81 | 1.5445, 1.3148, 85.13 | 1.5494, 1.3148, 84.86 | 1.5347, 1.2952, 84.39 | 1.5396, 1.3148, 85.40 | 1.5396, 1.3148, 85.40 | 55200
1.5200, 1.2757, 83.92 | 1.5152, 1.2757, 84.19 | 1.5152, 1.2757, 84.19 | 1.5249, 1.2757, 83.65 | 1.4907, 1.2805, 85.90 | 1.5152, 1.2805, 84.52 | 1.5200, 1.2805, 84.24 | 1.5249, 1.2854, 84.29 | 1.5249, 1.2854, 84.29 | 1.5200, 1.2854, 84.57 | 55300
1.4516, 1.1584, 79.80 | 1.4565, 1.1584, 79.53 | 1.4565, 1.1584, 79.53 | 1.4614, 1.1584, 79.26 | 1.4565, 1.1584, 79.53 | 1.4516, 1.1584, 79.80 | 1.4565, 1.1584, 79.53 | 1.4565, 1.1632, 79.87 | 1.4565, 1.1535, 79.19 | 1.4565, 1.1681, 80.20 | 55400
1.4467, 1.1486, 79.39 | 1.4614, 1.1486, 78.60 | 1.4516, 1.1486, 79.12 | 1.4516, 1.1486, 79.12 | 1.4565, 1.1486, 78.86 | 1.4418, 1.1535, 80.00 | 1.4516, 1.1535, 79.46 | 1.4516, 1.1535, 79.46 | 1.4516, 1.1486, 79.12 | 1.4418, 1.1486, 79.66 | 55500
1.4370, 1.1290, 78.57 | 1.4370, 1.1290, 78.57 | 1.4370, 1.1290, 78.57 | 1.4418, 1.1290, 78.31 | 1.4418, 1.1241, 77.97 | 1.4370, 1.1339, 78.91 | 1.4370, 1.1290, 78.57 | 1.4516, 1.1388, 78.45 | 1.4272, 1.1339, 79.45 | 1.4418, 1.1535, 80.00 | 55600
1.4907, 1.2366, 82.95 | 1.4907, 1.2366, 82.95 | 1.4956, 1.2512, 83.66 | 1.5005, 1.2366, 82.41 | 1.4956, 1.2317, 82.35 | 1.4956, 1.2708, 84.97 | 1.4956, 1.2463, 83.33 | 1.4956, 1.2414, 83.01 | 1.4956, 1.2366, 82.68 | 1.4858, 1.2414, 83.55 | 55700
1.4565, 1.1437, 78.52 | 1.4614, 1.1681, 79.93 | 1.4565, 1.1730, 80.54 | 1.4565, 1.1730, 80.54 | 1.4565, 1.1681, 80.20 | 1.4516, 1.1681, 80.47 | 1.4663, 1.1779, 80.33 | 1.4712, 1.1730, 79.73 | 1.4614, 1.1730, 80.27 | 1.4614, 1.1779, 80.60 | 55800
1.4761, 1.1877, 80.46 | 1.4761, 1.2023, 81.46 | 1.4761, 1.1975, 81.13 | 1.4809, 1.2023, 81.19 | 1.4761, 1.2072, 81.79 | 1.4712, 1.2023, 81.73 | 1.5054, 1.2023, 79.87 | 1.4761, 1.2072, 81.79 | 1.4761, 1.2023, 81.46 | 1.4712, 1.1975, 81.40 | 55900
1.4614, 1.1779, 80.60 | 1.4614, 1.1779, 80.60 | 1.4614, 1.1828, 80.94 | 1.4614, 1.1779, 80.60 | 1.4614, 1.1779, 80.60 | 1.4614, 1.1779, 80.60 | 1.4663, 1.1779, 80.33 | 1.4565, 1.1779, 80.87 | 1.4663, 1.1828, 80.67 | 1.4614, 1.1828, 80.94 | 56000
1.4565, 1.1730, 80.54 | 1.4565, 1.1779, 80.87 | 1.4565, 1.1730, 80.54 | 1.4565, 1.1779, 80.87 | 1.4565, 1.1779, 80.87 | 1.4614, 1.1779, 80.60 | 1.4614, 1.1779, 80.60 | 1.4614, 1.1779, 80.60 | 1.4565, 1.1779, 80.87 | 1.4614, 1.1779, 80.60 | 56100
1.4516, 1.1584, 79.80 | 1.4467, 1.1535, 79.73 | 1.4467, 1.1584, 80.07 | 1.4467, 1.1584, 80.07 | 1.4467, 1.1584, 80.07 | 1.4467, 1.1584, 80.07 | 1.4565, 1.1584, 79.53 | 1.4370, 1.1486, 79.93 | 1.4663, 1.1535, 78.67 | 1.4418, 1.1486, 79.66 | 56200
1.4076, 1.0850, 77.08 | 1.4027, 1.0753, 76.66 | 1.4027, 1.0753, 76.66 | 1.4125, 1.0850, 76.82 | 1.4125, 1.0802, 76.47 | 1.4125, 1.0802, 76.47 | 1.4125, 1.0850, 76.82 | 1.4125, 1.0899, 77.16 | 1.4174, 1.0899, 76.90 | 1.4125, 1.0850, 76.82 | 56300
1.3930, 1.0606, 76.14 | 1.3930, 1.0508, 75.44 | 1.3930, 1.0850, 77.89 | 1.4027, 1.0655, 75.96 | 1.3930, 1.0557, 75.79 | 1.3930, 1.0557, 75.79 | 1.4027, 1.0655, 75.96 | 1.4027, 1.0704, 76.31 | 1.4027, 1.0704, 76.31 | 1.3930, 1.0606, 76.14 | 56400
1.4223, 1.1144, 78.35 | 1.4272, 1.1193, 78.42 | 1.4272, 1.1193, 78.42 | 1.4223, 1.1193, 78.69 | 1.4272, 1.1193, 78.42 | 1.4223, 1.1144, 78.35 | 1.4272, 1.1193, 78.42 | 1.4125, 1.1339, 80.28 | 1.4272, 1.1193, 78.42 | 1.4272, 1.1193, 78.42 | 56500
1.4076, 1.0899, 77.43 | 1.4076, 1.0899, 77.43 | 1.4076, 1.0899, 77.43 | 1.4076, 1.0899, 77.43 | 1.4125, 1.0948, 77.51 | 1.4125, 1.0899, 77.16 | 1.4125, 1.0948, 77.51 | 1.4076, 1.0850, 77.08 | 1.4076, 1.0948, 77.78 | 1.4125, 1.0948, 77.51 | 56600
1.4125, 1.0899, 77.16 | 1.4174, 1.0899, 76.90 | 1.4076, 1.0948, 77.78 | 1.4125, 1.0948, 77.51 | 1.4174, 1.0899, 76.90 | 1.4125, 1.0899, 77.16 | 1.4076, 1.0948, 77.78 | 1.4076, 1.0948, 77.78 | 1.4125, 1.0948, 77.51 | 1.4125, 1.1144, 78.89 | 56700
1.3881, 1.0459, 75.35 | 1.3832, 1.0557, 76.33 | 1.3832, 1.0557, 76.33 | 1.3832, 1.0508, 75.97 | 1.3832, 1.0508, 75.97 | 1.3881, 1.0557, 76.06 | 1.3930, 1.0606, 76.14 | 1.3930, 1.0606, 76.14 | 1.3881, 1.0557, 76.06 | 1.3930, 1.0606, 76.14 | 56800
1.3832, 1.0411, 75.27 | 1.3783, 1.0411, 75.53 | 1.3783, 1.0411, 75.53 | 1.3832, 1.0459, 75.62 | 1.3832, 1.0606, 76.68 | 1.3881, 1.0459, 75.35 | 1.3832, 1.0459, 75.62 | 1.3832, 1.0508, 75.97 | 1.3881, 1.0508, 75.70 | 1.3832, 1.0508, 75.97 | 56900
1.3539, 1.0068, 74.37 | 1.3636, 1.0068, 73.84 | 1.3539, 0.9971, 73.65 | 1.3539, 1.0020, 74.01 | 1.3539, 1.0020, 74.01 | 1.3587, 1.0068, 74.10 | 1.3636, 1.0068, 73.84 | 1.3539, 1.0068, 74.37 | 1.3539, 1.0020, 74.01 | 1.3587, 1.0117, 74.46 | 57000
1.3392, 0.9873, 73.72 | 1.3392, 0.9775, 72.99 | 1.3441, 0.9580, 71.27 | 1.3441, 0.9824, 73.09 | 1.3392, 0.9726, 72.63 | 1.3392, 0.9775, 72.99 | 1.3490, 0.9922, 73.55 | 1.3392, 0.9824, 73.36 | 1.3539, 0.9824, 72.56 | 1.3539, 0.9873, 72.92 | 57100
1.3343, 0.9824, 73.63 | 1.3490, 0.9726, 72.10 | 1.3392, 0.9677, 72.26 | 1.3441, 0.9726, 72.36 | 1.3245, 0.9726, 73.43 | 1.3392, 0.9726, 72.63 | 1.3343, 0.9726, 72.89 | 1.3490, 0.9775, 72.46 | 1.3539, 0.9629, 71.12 | 1.3392, 0.9824, 73.36 | 57200
1.3636, 1.0215, 74.91 | 1.3636, 1.0215, 74.91 | 1.3636, 1.0215, 74.91 | 1.3441, 1.0215, 76.00 | 1.3734, 1.0166, 74.02 | 1.3685, 1.0215, 74.64 | 1.3685, 1.0215, 74.64 | 1.3196, 1.0215, 77.41 | 1.3783, 1.0264, 74.47 | 1.3685, 1.0264, 75.00 | 57300
1.3001, 0.9189, 70.68 | 1.3050, 0.9238, 70.79 | 1.3050, 0.9238, 70.79 | 1.3050, 0.9189, 70.41 | 1.3050, 0.9189, 70.41 | 1.2952, 0.9238, 71.32 | 1.3099, 0.9238, 70.52 | 1.3050, 0.9189, 70.41 | 1.3050, 0.9238, 70.79 | 1.2952, 0.9238, 71.32 | 57400
1.2952, 0.9140, 70.57 | 1.3001, 0.9140, 70.30 | 1.3001, 0.9140, 70.30 | 1.3001, 0.9140, 70.30 | 1.3001, 0.9238, 71.05 | 1.3050, 0.9140, 70.04 | 1.3001, 0.9140, 70.30 | 1.3001, 0.9091, 69.92 | 1.3050, 0.9140, 70.04 | 1.3099, 0.9238, 70.52 | 57500
1.2903, 0.9091, 70.45 | 1.2903, 0.9384, 72.73 | 1.3001, 0.9238, 71.05 | 1.3050, 0.9140, 70.04 | 1.2952, 0.9091, 70.19 | 1.3001, 0.9091, 69.92 | 1.2952, 0.9091, 70.19 | 1.2952, 0.9091, 70.19 | 1.3050, 0.9189, 70.41 | 1.2952, 0.9140, 70.57 | 57600
1.2903, 0.9091, 70.45 | 1.2903, 0.9189, 71.21 | 1.2952, 0.9140, 70.57 | 1.3001, 0.9286, 71.43 | 1.3001, 0.9140, 70.30 | 1.2952, 0.9286, 71.70 | 1.3099, 0.9189, 70.15 | 1.2952, 0.9189, 70.94 | 1.2952, 0.9189, 70.94 | 1.3001, 0.9189, 70.68 | 57700
1.2805, 0.8944, 69.85 | 1.2854, 0.8993, 69.96 | 1.2854, 0.8993, 69.96 | 1.2903, 0.8895, 68.94 | 1.2952, 0.8944, 69.06 | 1.2952, 0.9042, 69.81 | 1.2952, 0.9042, 69.81 | 1.2757, 0.8993, 70.50 | 1.2952, 0.9091, 70.19 | 1.2903, 0.9042, 70.08 | 57800
1.2757, 0.8700, 68.20 | 1.2757, 0.8798, 68.97 | 1.2512, 0.8749, 69.92 | 1.2757, 0.8065, 63.22 | 1.2757, 0.8798, 68.97 | 1.2708, 0.8798, 69.23 | 1.2708, 0.8798, 69.23 | 1.2805, 0.8847, 69.08 | 1.2757, 0.8847, 69.35 | 1.2757, 0.8847, 69.35 | 57900
